"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 03 15:36:53 GMT 2025","Mon Mar 03 15:36:54 GMT 2025","739","","com.vemser.rest.tests.produto.ProdutoPutTest","","com.vemser.rest.tests.produto.ProdutoPutTest","testAtualizarProdutoInvalidoStatus400SemSucesso","testAtualizarProdutoInvalidoStatus400SemSucesso(Produto, String, String) [4] Produto(nome=ABCErgonomic Linen Bottle, preco=2, descricao=o9vnkgal5bmrowz96lv880df2exzozkitd0o5cvuvadoojp66xbol3gsrov1dv4exisv30wgwbvpe63ufsktsk0lfavt4iufxvful6wcb65i8y1t2mi7lm1t5vwoqk6cgup13craqrnfkqcyfm16h17lp54t4wsuvitqguid5qt0wfjqdis3air1hep00m15ampnyn7vh33y9oy1lgcgt0ko2vsp0bkcv3ve8c9h9egjolyiqy93vgq0q1g86m5, quantidade=null), quantidade, quantidade deve ser um número",""
"passed","Mon Mar 03 15:37:09 GMT 2025","Mon Mar 03 15:37:10 GMT 2025","966","","com.vemser.rest.tests.produto.ProdutoPostTest","","com.vemser.rest.tests.produto.ProdutoPostTest","testCadastrarProdutoInvalidoSemSucesso","testCadastrarProdutoInvalidoSemSucesso(Produto, String, String) [1] Produto(nome=Logitech MX Vertical, preco=3, descricao=fsw8m8wu5sqx1vgjz60dgovlrk1y5lw09y3dz1aub2jcd9bnbkvhfgaslr151muo85m5tcyygrxrxis4ierlsz0stmepk8pm8ycjmxsw6pv23m9ccmxm323985jv97xe2gyg0bg5oa345sl1228szt6rg1ym9qmghf4f9nnxzpetsp8toy9i2bd3k1bnhqw8xnm1md78xfzb5l3ek04w35g3lhwhjj3a7l7t79ufuy4zm0wn1ad4ls3861v10p0, quantidade=5), message, Já existe produto com esse nome",""
"passed","Mon Mar 03 15:36:28 GMT 2025","Mon Mar 03 15:36:31 GMT 2025","2683","","com.vemser.rest.tests.usuario.UsuariosGetTest","","com.vemser.rest.tests.usuario.UsuariosGetTest","testBuscarUsuariosPorIDComSucessoAssertionsAll","testBuscarUsuariosPorIDComSucessoAssertionsAll()",""
"passed","Mon Mar 03 15:36:34 GMT 2025","Mon Mar 03 15:36:34 GMT 2025","404","","com.vemser.rest.tests.usuario.UsuariosGetTest","","com.vemser.rest.tests.usuario.UsuariosGetTest","testListarTodosUsuariosComSucesso","testListarTodosUsuariosComSucesso()",""
"passed","Mon Mar 03 15:36:35 GMT 2025","Mon Mar 03 15:36:37 GMT 2025","2471","","com.vemser.rest.tests.usuario.UsuariosPutTest","","com.vemser.rest.tests.usuario.UsuariosPutTest","testDeveAtualizarUsuarioComCampoNomeVazioSemSucesso","testDeveAtualizarUsuarioComCampoNomeVazioSemSucesso()",""
"passed","Mon Mar 03 15:37:05 GMT 2025","Mon Mar 03 15:37:06 GMT 2025","899","","com.vemser.rest.tests.produto.ProdutoGetTest","","com.vemser.rest.tests.produto.ProdutoGetTest","testBuscarProdutoPorIDCOmSucesso","testBuscarProdutoPorIDCOmSucesso()",""
"passed","Mon Mar 03 15:37:00 GMT 2025","Mon Mar 03 15:37:01 GMT 2025","605","","com.vemser.rest.tests.produto.ProdutoDeleteTest","","com.vemser.rest.tests.produto.ProdutoDeleteTest","testDeletarProdutoInvalidoSemSucesso","testDeletarProdutoInvalidoSemSucesso(String, String, String, int) [3] BeeJh5lz3k6kSIzA, message, Não é permitido excluir produto que faz parte de carrinho, 400",""
"passed","Mon Mar 03 15:35:28 GMT 2025","Mon Mar 03 15:35:31 GMT 2025","3163","","com.vemser.rest.tests.usuario.UsuariosGetTest","","com.vemser.rest.tests.usuario.UsuariosGetTest","testSchemaBuscarUsuariosPorID","testSchemaBuscarUsuariosPorID()",""
"passed","Mon Mar 03 15:35:40 GMT 2025","Mon Mar 03 15:35:42 GMT 2025","2437","","com.vemser.rest.tests.usuario.UsuariosPostTest","","com.vemser.rest.tests.usuario.UsuariosPostTest","testSchemaDeveCadastrarUsuarioComSucesso","testSchemaDeveCadastrarUsuarioComSucesso()",""
"passed","Mon Mar 03 15:37:13 GMT 2025","Mon Mar 03 15:37:14 GMT 2025","450","","com.vemser.rest.tests.produto.ProdutoPostTest","","com.vemser.rest.tests.produto.ProdutoPostTest","testCadastrarProdutoInvalidoSemSucesso","testCadastrarProdutoInvalidoSemSucesso(Produto, String, String, String, int) [2] Produto(nome=ABCDurable Bronze Coat, preco=4, descricao=2kllgx15q9hrq8sr5dgtuzvv7wf45f57iedxqos9n4et3lejpj9cfbg26sz0z2g1783y3ngimximro327q610i8cpy5yrizx4e5hazp6iq2ls0tgoso2740yg8w70di6xkga0f7coxiq836dnsffeduk6axqgkp873rg2lr8ve9e4nxs82a0ykgqfek0y6pfx603ubj18n0ps1inkbafjq8dgac49hwfw180hy5t6q3agx9l76rz2v03s924rzw, quantidade=9), Bearer 0, message, Token de acesso ausente, inválido, expirado ou usuário do token não existe mais, 401",""
"passed","Mon Mar 03 15:35:31 GMT 2025","Mon Mar 03 15:35:31 GMT 2025","555","","com.vemser.rest.tests.usuario.UsuariosGetTest","","com.vemser.rest.tests.usuario.UsuariosGetTest","testSchemaListarTodosUsuariosComSucesso","testSchemaListarTodosUsuariosComSucesso()",""
"passed","Mon Mar 03 15:36:38 GMT 2025","Mon Mar 03 15:36:39 GMT 2025","567","","com.vemser.rest.tests.usuario.UsuariosPutTest","","com.vemser.rest.tests.usuario.UsuariosPutTest","testDeveAtualizarUsuarioComNomeExcessivamenteLongoSemSucesso","testDeveAtualizarUsuarioComNomeExcessivamenteLongoSemSucesso()",""
"passed","Mon Mar 03 15:36:51 GMT 2025","Mon Mar 03 15:36:52 GMT 2025","1166","","com.vemser.rest.tests.produto.ProdutoPutTest","","com.vemser.rest.tests.produto.ProdutoPutTest","testAtualizarProdutoInvalidoStatus400SemSucesso","testAtualizarProdutoInvalidoStatus400SemSucesso(Produto, String, String) [1] Produto(nome=Logitech MX Vertical, preco=4, descricao=2mrowzfzxub6ffw0k0u913k0pkpw9bqem4w7fnrn5e6ja2y383c1ntuky0158v2gc51laswtx7lch7xiijxjr66khv1857abhlqyo3lch4qq88q7gh32kb9cvf8loc1jycfzdzmlsmvscfofzvg2joqc9615h2fsk7woux81f3eugokdfquwy0ifaruv94meegdwdtvay9yl0cdnbvn334g3caqrj7vwfljfcaq9huv4drcs5dpzlolnxbpqzzs, quantidade=9), message, Já existe produto com esse nome",""
"passed","Mon Mar 03 15:36:53 GMT 2025","Mon Mar 03 15:36:53 GMT 2025","706","","com.vemser.rest.tests.produto.ProdutoPutTest","","com.vemser.rest.tests.produto.ProdutoPutTest","testAtualizarProdutoInvalidoStatus400SemSucesso","testAtualizarProdutoInvalidoStatus400SemSucesso(Produto, String, String) [3] Produto(nome=ABCGorgeous Iron Clock, preco=null, descricao=npnmz4mpfemq8ajjsq7h1kbjyetzdn3lqmh9pbvo6wu2gqp47q8pxfrvty5nvywxvtejk47x4reslhy8af57u70ftpyjetjms1piu3yp7aej6ygbrezrmayj6ax52yklj8js5gonhzpq5zx6hmqgpid4y6tvu07p8n4iqn9gpj3eskf919d8dehtn93fbnsrxtq4xltjcxdclb8q0s9ygm2rkqzmxkfe8g06a9h4ornm89ewrq1lvfx11qv8wth, quantidade=6), preco, preco deve ser um número",""
"passed","Mon Mar 03 15:36:40 GMT 2025","Mon Mar 03 15:36:42 GMT 2025","2388","","com.vemser.rest.tests.usuario.UsuariosDeleteTest","","com.vemser.rest.tests.usuario.UsuariosDeleteTest","testDeveExcluirUsuarioComDoisIDsValidoSemSucesso","testDeveExcluirUsuarioComDoisIDsValidoSemSucesso()",""
"passed","Mon Mar 03 15:37:12 GMT 2025","Mon Mar 03 15:37:12 GMT 2025","484","","com.vemser.rest.tests.produto.ProdutoPostTest","","com.vemser.rest.tests.produto.ProdutoPostTest","testCadastrarProdutoInvalidoSemSucesso","testCadastrarProdutoInvalidoSemSucesso(Produto, String, String) [5] Produto(nome=ABCPractical Concrete Coat, preco=6, descricao=, quantidade=8), descricao, descricao não pode ficar em branco",""
"passed","Mon Mar 03 15:37:18 GMT 2025","Mon Mar 03 15:37:18 GMT 2025","470","","com.vemser.rest.tests.login.LoginTest","","com.vemser.rest.tests.login.LoginTest","testRealizarLoginComSucesso","testRealizarLoginComSucesso()",""
"passed","Mon Mar 03 15:36:32 GMT 2025","Mon Mar 03 15:36:32 GMT 2025","444","","com.vemser.rest.tests.usuario.UsuariosGetTest","","com.vemser.rest.tests.usuario.UsuariosGetTest","testListarUsuariosPorEmailInvalidoSemSucesso","testListarUsuariosPorEmailInvalidoSemSucesso()",""
"passed","Mon Mar 03 15:35:31 GMT 2025","Mon Mar 03 15:35:32 GMT 2025","533","","com.vemser.rest.tests.usuario.UsuariosGetTest","","com.vemser.rest.tests.usuario.UsuariosGetTest","testSchemaListarUsuariosPorNomeComSucesso","testSchemaListarUsuariosPorNomeComSucesso()",""
"passed","Mon Mar 03 15:37:13 GMT 2025","Mon Mar 03 15:37:13 GMT 2025","493","","com.vemser.rest.tests.produto.ProdutoPostTest","","com.vemser.rest.tests.produto.ProdutoPostTest","testCadastrarProdutoInvalidoSemSucesso","testCadastrarProdutoInvalidoSemSucesso(Produto, String, String, String, int) [1] Produto(nome=ABCMediocre Marble Clock, preco=5, descricao=dqfmeu5l2kb6q5j2w1lhwvza8jcaj3tp6o87zyhy4q058hyy9xbq3tgtla8xapzrdpcxaq0z9ot9m2j7wijoyxh2oxoaqzh8k38l2zxpfsfpicj9cyokhoa8xytujoc361n1scvh1sdpo9no5biprprllrt308oqbn6w8aw6vq8h52lzfeqf9hw362bz20lrc54u51ufdxzu9mijjsfinf5zitkmxkz73f6vwobv00e7snlwzcyf84ac07fqkny, quantidade=5), , message, Token de acesso ausente, inválido, expirado ou usuário do token não existe mais, 401",""
"passed","Mon Mar 03 15:36:00 GMT 2025","Mon Mar 03 15:36:03 GMT 2025","2774","","com.vemser.rest.tests.login.LoginTest","","com.vemser.rest.tests.login.LoginTest","testSchemaRealizarLoginComSucesso","testSchemaRealizarLoginComSucesso()",""
"passed","Mon Mar 03 15:36:32 GMT 2025","Mon Mar 03 15:36:33 GMT 2025","439","","com.vemser.rest.tests.usuario.UsuariosGetTest","","com.vemser.rest.tests.usuario.UsuariosGetTest","testBuscarUsuariosPorIDComCaixaAltaSemSucesso","testBuscarUsuariosPorIDComCaixaAltaSemSucesso()",""
"passed","Mon Mar 03 15:35:54 GMT 2025","Mon Mar 03 15:35:55 GMT 2025","1063","","com.vemser.rest.tests.produto.ProdutoGetTest","","com.vemser.rest.tests.produto.ProdutoGetTest","testSchemaListarProdutoVariavelSeparandoPorVirgulaComSucesso","testSchemaListarProdutoVariavelSeparandoPorVirgulaComSucesso()",""
"passed","Mon Mar 03 15:37:10 GMT 2025","Mon Mar 03 15:37:11 GMT 2025","582","","com.vemser.rest.tests.produto.ProdutoPostTest","","com.vemser.rest.tests.produto.ProdutoPostTest","testCadastrarProdutoInvalidoSemSucesso","testCadastrarProdutoInvalidoSemSucesso(Produto, String, String) [2] Produto(nome=, preco=2, descricao=ebwihnsnbv25vyc64j435145cetamk6t97zq04bc784n7ueah6v2opmasmpvvj6nwm3571awk8c0u6wwgutmo3lxc0eljaw4ohgn9tjrbmayenv51kqrhrqtzlni8n4fwfxnbaxlsf6zq2uj6cdhoitnzxz0oczht9krbzlnuy83zxmx99crfm4xxj0l6rkkjrb9ec57u14cza2za7dewwi9484i628itgkuldxskoigwfyenk56hp4zuz8qgr2, quantidade=5), nome, nome não pode ficar em branco",""
"passed","Mon Mar 03 15:37:06 GMT 2025","Mon Mar 03 15:37:07 GMT 2025","781","","com.vemser.rest.tests.produto.ProdutoGetTest","","com.vemser.rest.tests.produto.ProdutoGetTest","testListarProdutoVariavelSeparandoPorVirgulaComSucesso","testListarProdutoVariavelSeparandoPorVirgulaComSucesso()",""
"passed","Mon Mar 03 15:37:11 GMT 2025","Mon Mar 03 15:37:11 GMT 2025","525","","com.vemser.rest.tests.produto.ProdutoPostTest","","com.vemser.rest.tests.produto.ProdutoPostTest","testCadastrarProdutoInvalidoSemSucesso","testCadastrarProdutoInvalidoSemSucesso(Produto, String, String) [3] Produto(nome=ABCFantastic Concrete Keyboard, preco=null, descricao=xklijpeldb0bohfg0wg0nxs0zlcvuqktfolx883ljkc0ml51cf7b9yh4ea04zsba6wyeyrn94qmuluis8c7q3127ierd05wvo38o4rmk4xkfxhn58fu462j1rpymtdidbjxiqr4fn5cxawf1s8v4t2inlv3jddd0o2v6xz0x9aguqpv3f6u0holhkvk4ok3frpobggjgpra92vrsvu3rkw5qbm49jvuvkzi44dsg5x9x4f2v2s3xlytjk8rip0m, quantidade=7), preco, preco deve ser um número",""
"passed","Mon Mar 03 15:36:59 GMT 2025","Mon Mar 03 15:37:00 GMT 2025","739","","com.vemser.rest.tests.produto.ProdutoDeleteTest","","com.vemser.rest.tests.produto.ProdutoDeleteTest","testDeletarProdutoInvalidoSemSucesso","testDeletarProdutoInvalidoSemSucesso(String, String, String, int) [1] idinvalido, message, Nenhum registro excluído, 200",""
"passed","Mon Mar 03 15:36:33 GMT 2025","Mon Mar 03 15:36:34 GMT 2025","424","","com.vemser.rest.tests.usuario.UsuariosGetTest","","com.vemser.rest.tests.usuario.UsuariosGetTest","testListarUsuariosPorNomeComSucesso","testListarUsuariosPorNomeComSucesso()",""
"passed","Mon Mar 03 15:37:18 GMT 2025","Mon Mar 03 15:37:19 GMT 2025","467","","com.vemser.rest.tests.login.LoginTest","","com.vemser.rest.tests.login.LoginTest","testRealizarLoginComCampoSenhaVazioSemSucesso","testRealizarLoginComCampoSenhaVazioSemSucesso()",""
"passed","Mon Mar 03 15:37:00 GMT 2025","Mon Mar 03 15:37:00 GMT 2025","668","","com.vemser.rest.tests.produto.ProdutoDeleteTest","","com.vemser.rest.tests.produto.ProdutoDeleteTest","testDeletarProdutoInvalidoSemSucesso","testDeletarProdutoInvalidoSemSucesso(String, String, String, int) [2] 0, message, Nenhum registro excluído, 200",""
"passed","Mon Mar 03 15:37:14 GMT 2025","Mon Mar 03 15:37:15 GMT 2025","549","","com.vemser.rest.tests.produto.ProdutoPostTest","","com.vemser.rest.tests.produto.ProdutoPostTest","testCadastrarProdutoValidoComSucesso","testCadastrarProdutoValidoComSucesso()",""
"passed","Mon Mar 03 15:35:51 GMT 2025","Mon Mar 03 15:35:54 GMT 2025","3428","","com.vemser.rest.tests.produto.ProdutoGetTest","","com.vemser.rest.tests.produto.ProdutoGetTest","testSchemaBuscarProdutoPorIDCOmSucesso","testSchemaBuscarProdutoPorIDCOmSucesso()",""
"passed","Mon Mar 03 15:36:46 GMT 2025","Mon Mar 03 15:36:46 GMT 2025","303","","com.vemser.rest.tests.usuario.UsuariosPostTest","","com.vemser.rest.tests.usuario.UsuariosPostTest","testDeveCadastrarUsuarioComSucesso","testDeveCadastrarUsuarioComSucesso()",""
"passed","Mon Mar 03 15:36:42 GMT 2025","Mon Mar 03 15:36:43 GMT 2025","339","","com.vemser.rest.tests.usuario.UsuariosDeleteTest","","com.vemser.rest.tests.usuario.UsuariosDeleteTest","testDeveExcluirUsuarioComIDInvalidoSemSucesso","testDeveExcluirUsuarioComIDInvalidoSemSucesso()",""
"passed","Mon Mar 03 15:35:36 GMT 2025","Mon Mar 03 15:35:39 GMT 2025","2627","","com.vemser.rest.tests.usuario.UsuariosDeleteTest","","com.vemser.rest.tests.usuario.UsuariosDeleteTest","testSchemaDeveExcluirUsuarioComSucesso","testSchemaDeveExcluirUsuarioComSucesso()",""
"passed","Mon Mar 03 15:36:54 GMT 2025","Mon Mar 03 15:36:55 GMT 2025","692","","com.vemser.rest.tests.produto.ProdutoPutTest","","com.vemser.rest.tests.produto.ProdutoPutTest","testAtualizarProdutoInvalidoStatus400SemSucesso","testAtualizarProdutoInvalidoStatus400SemSucesso(Produto, String, String) [5] Produto(nome=ABCAwesome Leather Gloves, preco=6, descricao=, quantidade=9), descricao, descricao não pode ficar em branco",""
"passed","Mon Mar 03 15:36:33 GMT 2025","Mon Mar 03 15:36:33 GMT 2025","416","","com.vemser.rest.tests.usuario.UsuariosGetTest","","com.vemser.rest.tests.usuario.UsuariosGetTest","testBuscarUsuariosPorIDComSucessoAssertions","testBuscarUsuariosPorIDComSucessoAssertions()",""
