"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 03 16:08:11 GMT 2025","Mon Mar 03 16:08:11 GMT 2025","556","","com.vemser.rest.tests.produto.ProdutoPostTest","","com.vemser.rest.tests.produto.ProdutoPostTest","testCadastrarProdutoInvalidoSemSucesso","testCadastrarProdutoInvalidoSemSucesso(Produto, String, String, String, int) [3] Produto(nome=ABCErgonomic Concrete Table, preco=8, descricao=pnsdzsz4v369dxl7sbzt53fa3ubqrsblz4qyxf2mp8m09bdu1zp2suiyicadureivx2k992lzohhwtc6ars2aqs5aqmt6gt4vwar5cn10mcsqlpyw61liiizdxxs25hl1tgjrtbjgvvxxh03n9e2u2bltpijyo9g9rlfyl3ytimvan6jegwbausu7581evy2snl1rmle1sdz21f1mqzu86geilk4iwzhaosb42kf0ow10xp9zrj0tmjqrebuy6g, quantidade=5), Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6ImFsZXNzYW5kcm8ucGludG9AeWFob28uY29tIiwicGFzc3dvcmQiOiJqZGpqcXQwOTcxaThucSIsImlhdCI6MTc0MTAxODA5MCwiZXhwIjoxNzQxMDE4NjkwfQ.hHsYZaamNJFD-ULF8V1tn_ctVET8mfeYydNXHJOVyWw, message, Rota exclusiva para administradores, 403",""
"passed","Mon Mar 03 16:07:17 GMT 2025","Mon Mar 03 16:07:21 GMT 2025","3986","","com.vemser.rest.tests.usuario.UsuariosDeleteTest","","com.vemser.rest.tests.usuario.UsuariosDeleteTest","testDeveExcluirUsuarioComDoisIDsValidoSemSucesso","testDeveExcluirUsuarioComDoisIDsValidoSemSucesso()",""
"passed","Mon Mar 03 16:07:21 GMT 2025","Mon Mar 03 16:07:22 GMT 2025","339","","com.vemser.rest.tests.usuario.UsuariosDeleteTest","","com.vemser.rest.tests.usuario.UsuariosDeleteTest","testDeveExcluirUsuarioComIDInvalidoSemSucesso","testDeveExcluirUsuarioComIDInvalidoSemSucesso()",""
"passed","Mon Mar 03 16:07:38 GMT 2025","Mon Mar 03 16:07:39 GMT 2025","1592","","com.vemser.rest.tests.produto.ProdutoPutTest","","com.vemser.rest.tests.produto.ProdutoPutTest","testAtualizarProdutoInvalidoStatus400SemSucesso","testAtualizarProdutoInvalidoStatus400SemSucesso(Produto, String, String) [1] Produto(nome=Teclado Gamer RGB, preco=7, descricao=lij3bffw6kgxgr5mgxibcdgx9ovf2m3h2to2cb9mk6d6knxo9btop6qp7m83m4mxhfrez6whvhg9cwjcoqogz465jeemip7acs7z4py12469f5qadjnms1svyd1ww1gmj1h03gpmi3ir0wla6thvmvkgvmka2js395ghffw4uy9qtr7ghsry77qs3hggmgfnyx2j2dnzuynrsj1g24kwopfnpqw5681kfzoizgi0jyrayk8qcip51py9diiyrz7, quantidade=9), message, Já existe produto com esse nome",""
"passed","Mon Mar 03 16:07:14 GMT 2025","Mon Mar 03 16:07:14 GMT 2025","521","","com.vemser.rest.tests.usuario.UsuariosPutTest","","com.vemser.rest.tests.usuario.UsuariosPutTest","testDeveAtualizarUsuarioComSucesso","testDeveAtualizarUsuarioComSucesso()",""
"passed","Mon Mar 03 16:07:45 GMT 2025","Mon Mar 03 16:07:50 GMT 2025","4685","","com.vemser.rest.tests.produto.ProdutoDeleteTest","","com.vemser.rest.tests.produto.ProdutoDeleteTest","testDeletarProdutoValidoComSucesso","testDeletarProdutoValidoComSucesso()",""
"passed","Mon Mar 03 16:07:06 GMT 2025","Mon Mar 03 16:07:07 GMT 2025","472","","com.vemser.rest.tests.usuario.UsuariosGetTest","","com.vemser.rest.tests.usuario.UsuariosGetTest","testListarUsuariosVariavelComSucesso","testListarUsuariosVariavelComSucesso()",""
"passed","Mon Mar 03 16:07:07 GMT 2025","Mon Mar 03 16:07:07 GMT 2025","461","","com.vemser.rest.tests.usuario.UsuariosGetTest","","com.vemser.rest.tests.usuario.UsuariosGetTest","testListarUsuariosPorNomeComSucesso","testListarUsuariosPorNomeComSucesso()",""
"passed","Mon Mar 03 16:06:25 GMT 2025","Mon Mar 03 16:06:29 GMT 2025","4343","","com.vemser.rest.tests.login.LoginTest","","com.vemser.rest.tests.login.LoginTest","testSchemaRealizarLoginComSucesso","testSchemaRealizarLoginComSucesso()",""
"passed","Mon Mar 03 16:08:10 GMT 2025","Mon Mar 03 16:08:11 GMT 2025","559","","com.vemser.rest.tests.produto.ProdutoPostTest","","com.vemser.rest.tests.produto.ProdutoPostTest","testCadastrarProdutoInvalidoSemSucesso","testCadastrarProdutoInvalidoSemSucesso(Produto, String, String, String, int) [2] Produto(nome=ABCAerodynamic Aluminum Keyboard, preco=1, descricao=hvxx7krfi61ydupmbl5ego7a90xrfnfpdd6e5a5dykq6z1ulz82yst3gysdjjqod9jbokb781ndf0p0nk5i2ootpynx63oxo87fy60uwmb32sasmifq8gs1q0oeasocgvo4w5dsqi6wyjnsnqyxcs6nlknz8uk7gxjjcymr0zqvc1lm6nbgzsrz3ep9n1yt7meb3e6qrsit0ag5v1hflvwht8g8wk3iff450retwebud28t758l93g6trygexqe, quantidade=4), Bearer 0, message, Token de acesso ausente, inválido, expirado ou usuário do token não existe mais, 401",""
"passed","Mon Mar 03 16:06:18 GMT 2025","Mon Mar 03 16:06:23 GMT 2025","4744","","com.vemser.rest.tests.produto.ProdutoPostTest","","com.vemser.rest.tests.produto.ProdutoPostTest","testSchemaCadastrarProdutoValidoComSucesso","testSchemaCadastrarProdutoValidoComSucesso()",""
"passed","Mon Mar 03 16:08:18 GMT 2025","Mon Mar 03 16:08:18 GMT 2025","535","","com.vemser.rest.tests.login.LoginTest","","com.vemser.rest.tests.login.LoginTest","testRealizarLoginComSucesso","testRealizarLoginComSucesso()",""
"passed","Mon Mar 03 16:05:39 GMT 2025","Mon Mar 03 16:05:44 GMT 2025","4349","","com.vemser.rest.tests.usuario.UsuariosPutTest","","com.vemser.rest.tests.usuario.UsuariosPutTest","testSchemaDeveAtualizarUsuarioComSucesso","testSchemaDeveAtualizarUsuarioComSucesso()",""
"passed","Mon Mar 03 16:07:05 GMT 2025","Mon Mar 03 16:07:06 GMT 2025","475","","com.vemser.rest.tests.usuario.UsuariosGetTest","","com.vemser.rest.tests.usuario.UsuariosGetTest","testBuscarUsuariosPorIDComCaixaAltaSemSucesso","testBuscarUsuariosPorIDComCaixaAltaSemSucesso()",""
"passed","Mon Mar 03 16:07:04 GMT 2025","Mon Mar 03 16:07:05 GMT 2025","512","","com.vemser.rest.tests.usuario.UsuariosGetTest","","com.vemser.rest.tests.usuario.UsuariosGetTest","testBuscarUsuariosPorIDInvalidoSemSucesso","testBuscarUsuariosPorIDInvalidoSemSucesso()",""
"passed","Mon Mar 03 16:07:21 GMT 2025","Mon Mar 03 16:07:21 GMT 2025","360","","com.vemser.rest.tests.usuario.UsuariosDeleteTest","","com.vemser.rest.tests.usuario.UsuariosDeleteTest","testDeveExcluirUsuarioComCarrinhoSemSucesso","testDeveExcluirUsuarioComCarrinhoSemSucesso()",""
"passed","Mon Mar 03 16:07:15 GMT 2025","Mon Mar 03 16:07:15 GMT 2025","668","","com.vemser.rest.tests.usuario.UsuariosPutTest","","com.vemser.rest.tests.usuario.UsuariosPutTest","testDeveAtualizarUsuarioComNomeExcessivamenteLongoSemSucesso","testDeveAtualizarUsuarioComNomeExcessivamenteLongoSemSucesso()",""
"passed","Mon Mar 03 16:08:11 GMT 2025","Mon Mar 03 16:08:12 GMT 2025","593","","com.vemser.rest.tests.produto.ProdutoPostTest","","com.vemser.rest.tests.produto.ProdutoPostTest","testCadastrarProdutoValidoComSucesso","testCadastrarProdutoValidoComSucesso()",""
"passed","Mon Mar 03 16:06:10 GMT 2025","Mon Mar 03 16:06:15 GMT 2025","5213","","com.vemser.rest.tests.produto.ProdutoGetTest","","com.vemser.rest.tests.produto.ProdutoGetTest","testSchemaBuscarProdutoPorIDCOmSucesso","testSchemaBuscarProdutoPorIDCOmSucesso()",""
"passed","Mon Mar 03 16:07:24 GMT 2025","Mon Mar 03 16:07:28 GMT 2025","3724","","com.vemser.rest.tests.usuario.UsuariosPostTest","","com.vemser.rest.tests.usuario.UsuariosPostTest","testDeveCadastrarUsuarioComCampoSenhaVazioSemSucesso","testDeveCadastrarUsuarioComCampoSenhaVazioSemSucesso()",""
"passed","Mon Mar 03 16:07:51 GMT 2025","Mon Mar 03 16:07:51 GMT 2025","743","","com.vemser.rest.tests.produto.ProdutoDeleteTest","","com.vemser.rest.tests.produto.ProdutoDeleteTest","testDeletarProdutoInvalidoSemSucesso","testDeletarProdutoInvalidoSemSucesso(String, String, String, int) [2] 0, message, Nenhum registro excluído, 200",""
"passed","Mon Mar 03 16:07:40 GMT 2025","Mon Mar 03 16:07:41 GMT 2025","877","","com.vemser.rest.tests.produto.ProdutoPutTest","","com.vemser.rest.tests.produto.ProdutoPutTest","testAtualizarProdutoInvalidoStatus400SemSucesso","testAtualizarProdutoInvalidoStatus400SemSucesso(Produto, String, String) [3] Produto(nome=ABCDurable Bronze Plate, preco=null, descricao=22we62mbypq06ac6mb6zce9ew0dn1i6kic4bqdqi4o75kktm7vbmmpqhe15c6m34irj6llqm7xz1iiwj7usjnpvqv4m2hb8fucjduovtjdeif4wx8ayt5dqgrjhbl51w6vufqetkwgxoz4e7jdnvsxj8q2otzxdwyc33sxjuqmqpbkul0c4zyhbpsr9iym5ute2jhr2ntyrmann43nusa9igkwnpbshvlu324wqkxin3te2kg501pe8dwji5ccc, quantidade=7), preco, preco deve ser um número",""
"passed","Mon Mar 03 16:05:45 GMT 2025","Mon Mar 03 16:05:49 GMT 2025","4034","","com.vemser.rest.tests.usuario.UsuariosDeleteTest","","com.vemser.rest.tests.usuario.UsuariosDeleteTest","testSchemaDeveExcluirUsuarioComSucesso","testSchemaDeveExcluirUsuarioComSucesso()",""
"passed","Mon Mar 03 16:07:41 GMT 2025","Mon Mar 03 16:07:42 GMT 2025","810","","com.vemser.rest.tests.produto.ProdutoPutTest","","com.vemser.rest.tests.produto.ProdutoPutTest","testAtualizarProdutoInvalidoStatus400SemSucesso","testAtualizarProdutoInvalidoStatus400SemSucesso(Produto, String, String) [4] Produto(nome=ABCHeavy Duty Marble Table, preco=2, descricao=2kzfyg3k2s578j61mo8p7t8ko093r13849p4h9wagse9re4df1gnqxze8cnml1ho2mycpuncix3qcz86uvvmgs696frfjogyuciw2k41p7g0suvvmwa7eutqypqfq7cgq5unau67cqe7f2api7j9gmclcy4paet09e1lvxeciakdtvvgw09s9tnydqcpqffmjkzmp95l1zm8pqnrf350qyiozxmrvxawwl9blwpq4x1v3jtogvmeet18076ktuq, quantidade=null), quantidade, quantidade deve ser um número",""
"passed","Mon Mar 03 16:06:59 GMT 2025","Mon Mar 03 16:07:04 GMT 2025","4527","","com.vemser.rest.tests.usuario.UsuariosGetTest","","com.vemser.rest.tests.usuario.UsuariosGetTest","testBuscarUsuariosPorIDComSucessoAssertionsAll","testBuscarUsuariosPorIDComSucessoAssertionsAll()",""
"passed","Mon Mar 03 16:06:16 GMT 2025","Mon Mar 03 16:06:17 GMT 2025","1184","","com.vemser.rest.tests.produto.ProdutoGetTest","","com.vemser.rest.tests.produto.ProdutoGetTest","testSchemaListarProdutoVariavelSeparandoPorVirgulaComSucesso","testSchemaListarProdutoVariavelSeparandoPorVirgulaComSucesso()",""
"passed","Mon Mar 03 16:07:22 GMT 2025","Mon Mar 03 16:07:22 GMT 2025","345","","com.vemser.rest.tests.usuario.UsuariosDeleteTest","","com.vemser.rest.tests.usuario.UsuariosDeleteTest","testDeveExcluirUsuarioComSucesso","testDeveExcluirUsuarioComSucesso()",""
"passed","Mon Mar 03 16:08:07 GMT 2025","Mon Mar 03 16:08:08 GMT 2025","594","","com.vemser.rest.tests.produto.ProdutoPostTest","","com.vemser.rest.tests.produto.ProdutoPostTest","testCadastrarProdutoInvalidoSemSucesso","testCadastrarProdutoInvalidoSemSucesso(Produto, String, String) [2] Produto(nome=, preco=5, descricao=pkkk2jmks8x3rkaycs5fy8tclp7t4yd2gw6u7n2h3l052p8rz8rupmqw58b2mvctwp234nd9wrx6s3xypwtg7loa088c47sk8r3sjr3hi0etsu2h6m82wqiurz99r2ipazb4cir5azuzex6uxs2zg99f1is42be10vpsy15dck1nvxqfz40wkp0fse0i9jzcn5pyc3ipcvndqq1dwcj8vnwoyqxh9tpmv42dhyq5uwwabnc0c39ouewrcuvl1ii, quantidade=1), nome, nome não pode ficar em branco",""
"passed","Mon Mar 03 16:05:51 GMT 2025","Mon Mar 03 16:05:55 GMT 2025","4179","","com.vemser.rest.tests.usuario.UsuariosPostTest","","com.vemser.rest.tests.usuario.UsuariosPostTest","testSchemaDeveCadastrarUsuarioComSucesso","testSchemaDeveCadastrarUsuarioComSucesso()",""
"passed","Mon Mar 03 16:08:10 GMT 2025","Mon Mar 03 16:08:10 GMT 2025","521","","com.vemser.rest.tests.produto.ProdutoPostTest","","com.vemser.rest.tests.produto.ProdutoPostTest","testCadastrarProdutoInvalidoSemSucesso","testCadastrarProdutoInvalidoSemSucesso(Produto, String, String, String, int) [1] Produto(nome=ABCGorgeous Rubber Wallet, preco=3, descricao=gmcnv4ftti524nqgcmquzyrq9bpvxqfp4x4u8xazaxi2vg9z9wqqm66e5y20cms0y75xnx6sidmmf5p6mjv3c7gcmfbjr9ts3ky1y87vyo245bv5zzkk1px7stiy17y2mkcc13hicneapurgp0ll9qdavijs0biqqn1xmqzz1bcj7p16yivbvjjekllum6b49lpcac3vyab8i05cft1xf3daqew5bvng7vyio9odqu4wrkvmlu3fvjpktpt2o34, quantidade=9), , message, Token de acesso ausente, inválido, expirado ou usuário do token não existe mais, 401",""
"passed","Mon Mar 03 16:05:32 GMT 2025","Mon Mar 03 16:05:36 GMT 2025","4685","","com.vemser.rest.tests.usuario.UsuariosGetTest","","com.vemser.rest.tests.usuario.UsuariosGetTest","testSchemaBuscarUsuariosPorID","testSchemaBuscarUsuariosPorID()",""
"passed","Mon Mar 03 16:07:28 GMT 2025","Mon Mar 03 16:07:28 GMT 2025","310","","com.vemser.rest.tests.usuario.UsuariosPostTest","","com.vemser.rest.tests.usuario.UsuariosPostTest","testDeveCadastrarUsuarioComEmailRepetidoSemSucesso","testDeveCadastrarUsuarioComEmailRepetidoSemSucesso()",""
"passed","Mon Mar 03 16:07:51 GMT 2025","Mon Mar 03 16:07:52 GMT 2025","678","","com.vemser.rest.tests.produto.ProdutoDeleteTest","","com.vemser.rest.tests.produto.ProdutoDeleteTest","testDeletarProdutoInvalidoSemSucesso","testDeletarProdutoInvalidoSemSucesso(String, String, String, int) [3] BeeJh5lz3k6kSIzA, message, Não é permitido excluir produto que faz parte de carrinho, 400",""
"passed","Mon Mar 03 16:07:54 GMT 2025","Mon Mar 03 16:07:59 GMT 2025","4751","","com.vemser.rest.tests.produto.ProdutoGetTest","","com.vemser.rest.tests.produto.ProdutoGetTest","testBuscarProdutoInvalidoPorIDSemSucesso","testBuscarProdutoInvalidoPorIDSemSucesso(String, String, String) [1] 0, message, Produto não encontrado",""
"passed","Mon Mar 03 16:08:18 GMT 2025","Mon Mar 03 16:08:19 GMT 2025","504","","com.vemser.rest.tests.login.LoginTest","","com.vemser.rest.tests.login.LoginTest","testRealizarLoginComCampoSenhaVazioSemSucesso","testRealizarLoginComCampoSenhaVazioSemSucesso()",""
"passed","Mon Mar 03 16:05:36 GMT 2025","Mon Mar 03 16:05:37 GMT 2025","600","","com.vemser.rest.tests.usuario.UsuariosGetTest","","com.vemser.rest.tests.usuario.UsuariosGetTest","testSchemaListarTodosUsuariosComSucesso","testSchemaListarTodosUsuariosComSucesso()",""
"passed","Mon Mar 03 16:07:50 GMT 2025","Mon Mar 03 16:07:51 GMT 2025","779","","com.vemser.rest.tests.produto.ProdutoDeleteTest","","com.vemser.rest.tests.produto.ProdutoDeleteTest","testDeletarProdutoInvalidoSemSucesso","testDeletarProdutoInvalidoSemSucesso(String, String, String, int) [1] idinvalido, message, Nenhum registro excluído, 200",""
"passed","Mon Mar 03 16:08:00 GMT 2025","Mon Mar 03 16:08:01 GMT 2025","927","","com.vemser.rest.tests.produto.ProdutoGetTest","","com.vemser.rest.tests.produto.ProdutoGetTest","testListarProdutoVariavelSeparandoPorVirgulaComSucesso","testListarProdutoVariavelSeparandoPorVirgulaComSucesso()",""
"passed","Mon Mar 03 16:07:59 GMT 2025","Mon Mar 03 16:08:00 GMT 2025","983","","com.vemser.rest.tests.produto.ProdutoGetTest","","com.vemser.rest.tests.produto.ProdutoGetTest","testBuscarProdutoPorIDCOmSucesso","testBuscarProdutoPorIDCOmSucesso()",""
