"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Mar 01 06:36:33 GMT 2025","Sat Mar 01 06:36:33 GMT 2025","599","","com.vemser.rest.tests.produto.ProdutoPutTest","","com.vemser.rest.tests.produto.ProdutoPutTest","testAtualizarProdutoInvalidoStatus400SemSucesso","testAtualizarProdutoInvalidoStatus400SemSucesso(Produto, String, String) [2] Produto(nome=, preco=4, descricao=cpjimorezcxmnmt2hc0jmtby58qbcrgi0s4t7yifub8k3teppkmo7rwfw3z67cx2smso396w59rcjvgw2gw4h0qg4iso16z5ra1xzl27ofx6zyhsv9uyc8g3vbzu20k20896zy1qwpq1l32oaqcnpusrbegc5peylxoomr68jxyuyyyvuojibggkqa51i3yjt1o6l6a5i9mpcje7nual3c9y7jgeuggbcez1v95pd1d5ft7kg8id94mpliwbk9n, quantidade=4), nome, nome não pode ficar em branco",""
"passed","Sat Mar 01 06:36:32 GMT 2025","Sat Mar 01 06:36:33 GMT 2025","1005","","com.vemser.rest.tests.produto.ProdutoPutTest","","com.vemser.rest.tests.produto.ProdutoPutTest","testAtualizarProdutoInvalidoStatus400SemSucesso","testAtualizarProdutoInvalidoStatus400SemSucesso(Produto, String, String) [1] Produto(nome=ABCIncredible Silk Coat, preco=1, descricao=pnebo48q5bo1tlgx6dke1jicl2tqgcr2rdyp92pt1x8tonpnehvi2w9g1o1jw3f8a8so3nwvkow7h5evxkmly6dm42ls4ud618tgfwp6wyucc8doyztwe3hy2cjywnkbtqr6k1y4muvfeo1dv80mppybh6t0kulqro71u9cuuw45ykkcadvv3dwvn95es5jc0gmex91powcpgi2rbtto8euphglpdaee7l64x99fcyucljw38o0kdhksrn3k6tg, quantidade=8), message, Já existe produto com esse nome",""
"passed","Sat Mar 01 06:36:14 GMT 2025","Sat Mar 01 06:36:15 GMT 2025","430","","com.vemser.rest.tests.usuario.UsuariosGetTest","","com.vemser.rest.tests.usuario.UsuariosGetTest","testBuscarUsuariosPorIDInvalidoSemSucesso","testBuscarUsuariosPorIDInvalidoSemSucesso()",""
"passed","Sat Mar 01 06:35:26 GMT 2025","Sat Mar 01 06:35:29 GMT 2025","3018","","com.vemser.rest.tests.produto.ProdutoPutTest","","com.vemser.rest.tests.produto.ProdutoPutTest","testSchemaAtualizarProdutoValidoComSucesso","testSchemaAtualizarProdutoValidoComSucesso()",""
"passed","Sat Mar 01 06:36:14 GMT 2025","Sat Mar 01 06:36:14 GMT 2025","401","","com.vemser.rest.tests.usuario.UsuariosGetTest","","com.vemser.rest.tests.usuario.UsuariosGetTest","testBuscarUsuariosPorIDComSucessoHamCrest","testBuscarUsuariosPorIDComSucessoHamCrest()",""
"passed","Sat Mar 01 06:36:23 GMT 2025","Sat Mar 01 06:36:24 GMT 2025","258","","com.vemser.rest.tests.usuario.UsuariosDeleteTest","","com.vemser.rest.tests.usuario.UsuariosDeleteTest","testDeveExcluirUsuarioComCarrinhoSemSucesso","testDeveExcluirUsuarioComCarrinhoSemSucesso()",""
"passed","Sat Mar 01 06:36:49 GMT 2025","Sat Mar 01 06:36:49 GMT 2025","412","","com.vemser.rest.tests.produto.ProdutoPostTest","","com.vemser.rest.tests.produto.ProdutoPostTest","testCadastrarProdutoInvalidoSemSucesso","testCadastrarProdutoInvalidoSemSucesso(Produto, String, String) [3] Produto(nome=ABCMediocre Concrete Plate, preco=null, descricao=xl8ggwkcs2z41l25cn9twhj21kexnpey26q5rcmy64nu2u8yvghtrajhhvg7eptch9mlug43893s5p8mzb6tclx9qsqe1ynnnzcmfvke1be9db51fmr542zx07zmkjhcmgcjcm4d5wktkuthn2s2rj3anwozzerj0sbl9c9i8aql72bszjm7c7ucnznm5n1sfzlyn945bknwteujj1shg8ojx8sefvzyt61t2a3okt3aovnecxia7y96071ow5l, quantidade=1), preco, preco deve ser um número",""
"passed","Sat Mar 01 06:36:16 GMT 2025","Sat Mar 01 06:36:16 GMT 2025","270","","com.vemser.rest.tests.usuario.UsuariosGetTest","","com.vemser.rest.tests.usuario.UsuariosGetTest","testListarTodosUsuariosComSucesso","testListarTodosUsuariosComSucesso()",""
"passed","Sat Mar 01 06:36:49 GMT 2025","Sat Mar 01 06:36:49 GMT 2025","467","","com.vemser.rest.tests.produto.ProdutoPostTest","","com.vemser.rest.tests.produto.ProdutoPostTest","testCadastrarProdutoInvalidoSemSucesso","testCadastrarProdutoInvalidoSemSucesso(Produto, String, String) [2] Produto(nome=, preco=5, descricao=ed08ysrq4gvqow0nwqc8d2n4n8x0nc2ybsldumiqzaf2yjqjmp1l96zl1m7kk1vno9kc0q05nxdhy8wqucmaya8ruwmm9jrubibxgmavqyt6do3lutuv908dgpsxyhmy9w4jhggvhhzzb9job9hhhjdc9f39d80fafm4fwxy42fv3undl43qrsrwz8myrbwzqj9ffg2byc2m1osb8pg891fgz49kmaj3pjpg4i2upoiw5dqwgtgxmgp0mdo7xdc, quantidade=1), nome, nome não pode ficar em branco",""
"passed","Sat Mar 01 06:36:20 GMT 2025","Sat Mar 01 06:36:20 GMT 2025","365","","com.vemser.rest.tests.usuario.UsuariosPutTest","","com.vemser.rest.tests.usuario.UsuariosPutTest","testDeveAtualizarUsuarioComIDInválidoEmailExistenteSemSucesso","testDeveAtualizarUsuarioComIDInválidoEmailExistenteSemSucesso()",""
"passed","Sat Mar 01 06:36:16 GMT 2025","Sat Mar 01 06:36:16 GMT 2025","304","","com.vemser.rest.tests.usuario.UsuariosGetTest","","com.vemser.rest.tests.usuario.UsuariosGetTest","testListarUsuariosPorNomeComSucesso","testListarUsuariosPorNomeComSucesso()",""
"passed","Sat Mar 01 06:35:41 GMT 2025","Sat Mar 01 06:35:44 GMT 2025","2609","","com.vemser.rest.tests.login.LoginTest","","com.vemser.rest.tests.login.LoginTest","testSchemaRealizarLoginComSucesso","testSchemaRealizarLoginComSucesso()",""
"passed","Sat Mar 01 06:35:38 GMT 2025","Sat Mar 01 06:35:41 GMT 2025","2984","","com.vemser.rest.tests.produto.ProdutoPostTest","","com.vemser.rest.tests.produto.ProdutoPostTest","testSchemaCadastrarProdutoValidoComSucesso","testSchemaCadastrarProdutoValidoComSucesso()",""
"passed","Sat Mar 01 06:36:39 GMT 2025","Sat Mar 01 06:36:40 GMT 2025","523","","com.vemser.rest.tests.produto.ProdutoDeleteTest","","com.vemser.rest.tests.produto.ProdutoDeleteTest","testDeletarProdutoInvalidoSemSucesso","testDeletarProdutoInvalidoSemSucesso(String, String, String, int) [2] 0, message, Nenhum registro excluído, 200",""
"passed","Sat Mar 01 06:36:41 GMT 2025","Sat Mar 01 06:36:44 GMT 2025","2740","","com.vemser.rest.tests.produto.ProdutoGetTest","","com.vemser.rest.tests.produto.ProdutoGetTest","testBuscarProdutoInvalidoPorIDSemSucesso","testBuscarProdutoInvalidoPorIDSemSucesso(String, String, String) [1] 0, message, Produto não encontrado",""
"passed","Sat Mar 01 06:36:34 GMT 2025","Sat Mar 01 06:36:34 GMT 2025","489","","com.vemser.rest.tests.produto.ProdutoPutTest","","com.vemser.rest.tests.produto.ProdutoPutTest","testAtualizarProdutoInvalidoStatus400SemSucesso","testAtualizarProdutoInvalidoStatus400SemSucesso(Produto, String, String) [4] Produto(nome=ABCPractical Cotton Bench, preco=1, descricao=31tjxp3h55vdvw4njiy5vvr70iomb370wibaoesy1dxcr4wph3rk24uesi6g1u6mqthedoabfdkiyzegdmcemkgits767acvancjwbdscp59k468t97k1wqbff5kul0231gie0awvh7bdc9sx5k81z3jp9yi6hb0md5ll38wl5czuxqt8ulolabos47lwmzx70ee66jvatqhtedaj8we4wqvbmnnunuo1isc9soe59at703sdzy0oldnjdketg3, quantidade=null), quantidade, quantidade deve ser um número",""
"passed","Sat Mar 01 06:36:50 GMT 2025","Sat Mar 01 06:36:51 GMT 2025","366","","com.vemser.rest.tests.produto.ProdutoPostTest","","com.vemser.rest.tests.produto.ProdutoPostTest","testCadastrarProdutoInvalidoSemSucesso","testCadastrarProdutoInvalidoSemSucesso(Produto, String, String, String, int) [1] Produto(nome=ABCErgonomic Rubber Coat, preco=7, descricao=25wlsu8axp367bnzb3auv5zuvvefjqaao0odiqu5pm0b7vrcl1gurlz5f1gj2s0tu99ec6hp1apalgtunjhyg2e303ysb9fnz0z59j1x5oo5byhergcm3ikv1f0pjqp9npx6nz2eyx9biyznhlidww1trvxw6942mr3hk8kzbtr7tb79r5uxmc5yffxsk8eepv6mlw8hwfrz6d11321k7vw52gx4kmhajkqd19cb6whhvsl6dhqflvqjbq19j33, quantidade=1), , message, Token de acesso ausente, inválido, expirado ou usuário do token não existe mais, 401",""
"passed","Sat Mar 01 06:36:50 GMT 2025","Sat Mar 01 06:36:50 GMT 2025","384","","com.vemser.rest.tests.produto.ProdutoPostTest","","com.vemser.rest.tests.produto.ProdutoPostTest","testCadastrarProdutoInvalidoSemSucesso","testCadastrarProdutoInvalidoSemSucesso(Produto, String, String) [5] Produto(nome=ABCRustic Wooden Knife, preco=3, descricao=, quantidade=1), descricao, descricao não pode ficar em branco",""
"passed","Sat Mar 01 06:35:14 GMT 2025","Sat Mar 01 06:35:15 GMT 2025","513","","com.vemser.rest.tests.usuario.UsuariosGetTest","","com.vemser.rest.tests.usuario.UsuariosGetTest","testSchemaListarTodosUsuariosComSucesso","testSchemaListarTodosUsuariosComSucesso()",""
"passed","Sat Mar 01 06:36:28 GMT 2025","Sat Mar 01 06:36:29 GMT 2025","1214","","com.vemser.rest.tests.healthCheck.HealthCheckTest","","com.vemser.rest.tests.healthCheck.HealthCheckTest","testHealthCheck","testHealthCheck()",""
"passed","Sat Mar 01 06:36:51 GMT 2025","Sat Mar 01 06:36:51 GMT 2025","325","","com.vemser.rest.tests.produto.ProdutoPostTest","","com.vemser.rest.tests.produto.ProdutoPostTest","testCadastrarProdutoInvalidoSemSucesso","testCadastrarProdutoInvalidoSemSucesso(Produto, String, String, String, int) [2] Produto(nome=ABCAerodynamic Linen Keyboard, preco=9, descricao=bfp4z0rhm2pyovbtwwlcq51ozgqwj0u2w78970744hr6sd8cfjezgb9zgcqxibosum00xe8rxgupricsp326bskzdvqqbenvh0cvydelh7fqd5z0vk87mla9wbqc0epyixiosla3fae2nnnx425ogeok6ll62vx2p54ekyvx70rnbv6j5ol8bldpe24w6bkutb252p9farqvv6r2pwwsqdm4akn6ytgc2d6ajigooay0xf3tl1h2tbh827ioo6k, quantidade=5), Bearer 0, message, Token de acesso ausente, inválido, expirado ou usuário do token não existe mais, 401",""
"passed","Sat Mar 01 06:36:15 GMT 2025","Sat Mar 01 06:36:15 GMT 2025","283","","com.vemser.rest.tests.usuario.UsuariosGetTest","","com.vemser.rest.tests.usuario.UsuariosGetTest","testBuscarUsuariosPorIDComSucessoAssertions","testBuscarUsuariosPorIDComSucessoAssertions()",""
"passed","Sat Mar 01 06:36:19 GMT 2025","Sat Mar 01 06:36:20 GMT 2025","343","","com.vemser.rest.tests.usuario.UsuariosPutTest","","com.vemser.rest.tests.usuario.UsuariosPutTest","testDeveAtualizarUsuarioComSucesso","testDeveAtualizarUsuarioComSucesso()",""
"passed","Sat Mar 01 06:36:51 GMT 2025","Sat Mar 01 06:36:52 GMT 2025","423","","com.vemser.rest.tests.produto.ProdutoPostTest","","com.vemser.rest.tests.produto.ProdutoPostTest","testCadastrarProdutoValidoComSucesso","testCadastrarProdutoValidoComSucesso()",""
"passed","Sat Mar 01 06:36:15 GMT 2025","Sat Mar 01 06:36:16 GMT 2025","313","","com.vemser.rest.tests.usuario.UsuariosGetTest","","com.vemser.rest.tests.usuario.UsuariosGetTest","testListarUsuariosVariavelComSucesso","testListarUsuariosVariavelComSucesso()",""
"passed","Sat Mar 01 06:36:36 GMT 2025","Sat Mar 01 06:36:39 GMT 2025","2592","","com.vemser.rest.tests.produto.ProdutoDeleteTest","","com.vemser.rest.tests.produto.ProdutoDeleteTest","testDeletarProdutoValidoComSucesso","testDeletarProdutoValidoComSucesso()",""
"passed","Sat Mar 01 06:36:27 GMT 2025","Sat Mar 01 06:36:27 GMT 2025","225","","com.vemser.rest.tests.usuario.UsuariosPostTest","","com.vemser.rest.tests.usuario.UsuariosPostTest","testDeveCadastrarUsuarioComEmailRepetidoSemSucesso","testDeveCadastrarUsuarioComEmailRepetidoSemSucesso()",""
"passed","Sat Mar 01 06:35:36 GMT 2025","Sat Mar 01 06:35:37 GMT 2025","986","","com.vemser.rest.tests.produto.ProdutoGetTest","","com.vemser.rest.tests.produto.ProdutoGetTest","testSchemaListarProdutoVariavelSeparandoPorVirgulaComSucesso","testSchemaListarProdutoVariavelSeparandoPorVirgulaComSucesso()",""
"passed","Sat Mar 01 06:36:15 GMT 2025","Sat Mar 01 06:36:15 GMT 2025","352","","com.vemser.rest.tests.usuario.UsuariosGetTest","","com.vemser.rest.tests.usuario.UsuariosGetTest","testBuscarUsuariosPorIDComCaixaAltaSemSucesso","testBuscarUsuariosPorIDComCaixaAltaSemSucesso()",""
"passed","Sat Mar 01 06:35:12 GMT 2025","Sat Mar 01 06:35:14 GMT 2025","2808","","com.vemser.rest.tests.usuario.UsuariosGetTest","","com.vemser.rest.tests.usuario.UsuariosGetTest","testSchemaBuscarUsuariosPorID","testSchemaBuscarUsuariosPorID()",""
"passed","Sat Mar 01 06:36:20 GMT 2025","Sat Mar 01 06:36:21 GMT 2025","641","","com.vemser.rest.tests.usuario.UsuariosPutTest","","com.vemser.rest.tests.usuario.UsuariosPutTest","testDeveAtualizarUsuarioComNomeExcessivamenteLongoSemSucesso","testDeveAtualizarUsuarioComNomeExcessivamenteLongoSemSucesso()",""
"passed","Sat Mar 01 06:36:34 GMT 2025","Sat Mar 01 06:36:35 GMT 2025","473","","com.vemser.rest.tests.produto.ProdutoPutTest","","com.vemser.rest.tests.produto.ProdutoPutTest","testAtualizarProdutoInvalidoStatus400SemSucesso","testAtualizarProdutoInvalidoStatus400SemSucesso(Produto, String, String) [5] Produto(nome=ABCSynergistic Leather Table, preco=6, descricao=, quantidade=1), descricao, descricao não pode ficar em branco",""
"passed","Sat Mar 01 06:36:48 GMT 2025","Sat Mar 01 06:36:48 GMT 2025","836","","com.vemser.rest.tests.produto.ProdutoPostTest","","com.vemser.rest.tests.produto.ProdutoPostTest","testCadastrarProdutoInvalidoSemSucesso","testCadastrarProdutoInvalidoSemSucesso(Produto, String, String) [1] Produto(nome=ABCIncredible Silk Coat, preco=9, descricao=qlclnmlp06bbz83q2pzsj0dlbx612vkyfh11oy6kmx5l7wc6nljjhw8mvo5yv4m4uel9h2c4uq2fw3fbwsbpq2x987lny57xikacigebdoey63vdx12ntglryuuts2ni0uqnoncjawxai6dthlusml3208gravnekobu57roqdfajusu9cyihksov5ygf4a5tbihvz7054wg599s1chn6r7grfurzhp7s3z4hxm5flby0amn48dtllcrn7jpufv, quantidade=3), message, Já existe produto com esse nome",""
"passed","Sat Mar 01 06:36:55 GMT 2025","Sat Mar 01 06:36:56 GMT 2025","377","","com.vemser.rest.tests.login.LoginTest","","com.vemser.rest.tests.login.LoginTest","testRealizarLoginComCampoSenhaVazioSemSucesso","testRealizarLoginComCampoSenhaVazioSemSucesso()",""
"passed","Sat Mar 01 06:36:35 GMT 2025","Sat Mar 01 06:36:35 GMT 2025","459","","com.vemser.rest.tests.produto.ProdutoPutTest","","com.vemser.rest.tests.produto.ProdutoPutTest","testAtualizarProdutoValidoComSucesso","testAtualizarProdutoValidoComSucesso()",""
"passed","Sat Mar 01 06:35:15 GMT 2025","Sat Mar 01 06:35:15 GMT 2025","485","","com.vemser.rest.tests.usuario.UsuariosGetTest","","com.vemser.rest.tests.usuario.UsuariosGetTest","testSchemaListarUsuariosPorNomeComSucesso","testSchemaListarUsuariosPorNomeComSucesso()",""
"passed","Sat Mar 01 06:35:16 GMT 2025","Sat Mar 01 06:35:19 GMT 2025","2579","","com.vemser.rest.tests.usuario.UsuariosPutTest","","com.vemser.rest.tests.usuario.UsuariosPutTest","testSchemaDeveAtualizarUsuarioComSucesso","testSchemaDeveAtualizarUsuarioComSucesso()",""
"passed","Sat Mar 01 06:35:33 GMT 2025","Sat Mar 01 06:35:36 GMT 2025","3307","","com.vemser.rest.tests.produto.ProdutoGetTest","","com.vemser.rest.tests.produto.ProdutoGetTest","testSchemaBuscarProdutoPorIDCOmSucesso","testSchemaBuscarProdutoPorIDCOmSucesso()",""
"passed","Sat Mar 01 06:36:24 GMT 2025","Sat Mar 01 06:36:24 GMT 2025","305","","com.vemser.rest.tests.usuario.UsuariosDeleteTest","","com.vemser.rest.tests.usuario.UsuariosDeleteTest","testDeveExcluirUsuarioComIDInvalidoSemSucesso","testDeveExcluirUsuarioComIDInvalidoSemSucesso()",""
"passed","Sat Mar 01 06:36:39 GMT 2025","Sat Mar 01 06:36:39 GMT 2025","545","","com.vemser.rest.tests.produto.ProdutoDeleteTest","","com.vemser.rest.tests.produto.ProdutoDeleteTest","testDeletarProdutoInvalidoSemSucesso","testDeletarProdutoInvalidoSemSucesso(String, String, String, int) [1] idinvalido, message, Nenhum registro excluído, 200",""
"passed","Sat Mar 01 06:36:49 GMT 2025","Sat Mar 01 06:36:50 GMT 2025","424","","com.vemser.rest.tests.produto.ProdutoPostTest","","com.vemser.rest.tests.produto.ProdutoPostTest","testCadastrarProdutoInvalidoSemSucesso","testCadastrarProdutoInvalidoSemSucesso(Produto, String, String) [4] Produto(nome=ABCHeavy Duty Cotton Gloves, preco=5, descricao=3n58jtt1pkcid27twmdyvxo3k5i7zp9l3sbisnhu5eo80n8shaqqpt0zf7brtscni0ng39ihc1772535zf2oy6f14vkf8m2gcn1ncjjol0szmw2we2ihspjjoietfqwatelirtttlbcpy3a2bhigdva7ietcwq0wu0628f2mme75kfsd1mqlymbz3ps6xgsavhgizw8lfp0iewnjd5xmw2mdu3d3s4f03htffhto994hm2vqy8r8pxgz0yhwbs5, quantidade=null), quantidade, quantidade deve ser um número",""
"passed","Sat Mar 01 06:36:11 GMT 2025","Sat Mar 01 06:36:14 GMT 2025","2540","","com.vemser.rest.tests.usuario.UsuariosGetTest","","com.vemser.rest.tests.usuario.UsuariosGetTest","testBuscarUsuariosPorIDComSucessoAssertionsAll","testBuscarUsuariosPorIDComSucessoAssertionsAll()",""
"passed","Sat Mar 01 06:36:55 GMT 2025","Sat Mar 01 06:36:55 GMT 2025","333","","com.vemser.rest.tests.login.LoginTest","","com.vemser.rest.tests.login.LoginTest","testRealizarLoginComSucesso","testRealizarLoginComSucesso()",""
"passed","Sat Mar 01 06:36:40 GMT 2025","Sat Mar 01 06:36:40 GMT 2025","494","","com.vemser.rest.tests.produto.ProdutoDeleteTest","","com.vemser.rest.tests.produto.ProdutoDeleteTest","testDeletarProdutoInvalidoSemSucesso","testDeletarProdutoInvalidoSemSucesso(String, String, String, int) [3] BeeJh5lz3k6kSIzA, message, Não é permitido excluir produto que faz parte de carrinho, 400",""
"passed","Sat Mar 01 06:36:27 GMT 2025","Sat Mar 01 06:36:27 GMT 2025","243","","com.vemser.rest.tests.usuario.UsuariosPostTest","","com.vemser.rest.tests.usuario.UsuariosPostTest","testDeveCadastrarUsuarioComSucesso","testDeveCadastrarUsuarioComSucesso()",""
"passed","Sat Mar 01 06:36:25 GMT 2025","Sat Mar 01 06:36:27 GMT 2025","1887","","com.vemser.rest.tests.usuario.UsuariosPostTest","","com.vemser.rest.tests.usuario.UsuariosPostTest","testDeveCadastrarUsuarioComCampoSenhaVazioSemSucesso","testDeveCadastrarUsuarioComCampoSenhaVazioSemSucesso()",""
"passed","Sat Mar 01 06:35:23 GMT 2025","Sat Mar 01 06:35:25 GMT 2025","2311","","com.vemser.rest.tests.usuario.UsuariosPostTest","","com.vemser.rest.tests.usuario.UsuariosPostTest","testSchemaDeveCadastrarUsuarioComSucesso","testSchemaDeveCadastrarUsuarioComSucesso()",""
"passed","Sat Mar 01 06:35:19 GMT 2025","Sat Mar 01 06:35:22 GMT 2025","2476","","com.vemser.rest.tests.usuario.UsuariosDeleteTest","","com.vemser.rest.tests.usuario.UsuariosDeleteTest","testSchemaDeveExcluirUsuarioComSucesso","testSchemaDeveExcluirUsuarioComSucesso()",""
